tweetid,authorid,content,lang,date,source,geo,retweetcount,likecount,quotecount
1554364046891253763,1276598516434034690,RT caughtoffside go latest EXCLUSIVE transfer news brought FabrizioRomano Frenkie de Jong saga Chelsea close Cucurella deal ⚫ Is Maddison keen Newcastle ➕ United's De Jong alternatives Cristiano Ronaldo part t…,en,20220802T07 10 42 000Z,IFTTT,,0,0,0
1554364010362978304,1309187415387574274,This fella might deluded trey Ellis lad said rashford martial sancho would level msn bale Benzema ronaldo ,en,20220802T07 10 33 000Z,Twitter iPhone,,0,0,0
1554363894805790720,1543725390073577475,UtdPlug FabrizioRomano caughtoffside Ronaldo holding everything behind please sell man,en,20220802T07 10 05 000Z,Twitter Android,,0,0,0
1554363871531450368,15332636, “Ronaldo wants leave play UCL football I don’t want drag ” “Ten Hag many issues face It would help Ronaldo moves ” HenryWinter believes would help Erik ten Hag Ronaldo leaves MUFC ,en,20220802T07 10 00 000Z,Twitter Media Studio,,12,86,2
1554363806352039937,835641440298483712,Ronaldo GOAT TalkYourTalk CR7,en,20220802T07 09 44 000Z,Twitter Android,,0,0,0
1554363790585634816,86913112,DeadlineDayLive MailSport Chong added list Ronaldo,en,20220802T07 09 41 000Z,Twitter iPad,,0,3,0
1554363769459023872,1539549755088551938,And go every social media site find c Ronaldo either posting mostly family rare see Messi big celebraties,en,20220802T07 09 35 000Z,Twitter Android,,0,0,0
1554363767965696000,1519557885260603393,ronaldombdhf syamonguregala ViswaCM1 shows planning ✌,en,20220802T07 09 35 000Z,Twitter Android,,0,1,0
1554363763918356487,605610057,"IamHarold Ronaldo score goal, Boom Advert ‍♂️",en,20220802T07 09 34 000Z,Twitter Android,,0,0,0
1554363728598126593,1493957620000235525,‘It’s good look’ – Cristiano Ronaldo punished Man Utd despite leaving early preseason clash ,en,20220802T07 09 26 000Z,IFTTT,,0,0,0
1554363712248610816,1542423223794651136,sportbible original Ronaldo ,en,20220802T07 09 22 000Z,Twitter Android,,0,0,0
1554363704862318592,1553585372944539648,UtdPlug let ronaldo go,en,20220802T07 09 20 000Z,Twitter Android,,0,0,0
1554363699883900928,601306713,Cristiano Ronaldo made big decision his future ,en,20220802T07 09 19 000Z,WordPress com,,0,0,0
1554363590429315075,57299064,Ronaldo's expected role vs Brighton 'revealed' mufc MUNBRI //t co/pEJzNCWGhA,en,20220802T07 08 53 000Z,TweetDeck,,3,87,0
1554363585832161280,1159380727387082753,SadaqatullahJr ShanviMessi Cl Ronaldo took man utd team I’m sure watch football,en,20220802T07 08 52 000Z,Twitter iPhone,,0,0,0
1554363566051905536,1550363329566126080,Lastevergoal Ronaldo marcelo took till end,en,20220802T07 08 47 000Z,Twitter Android,,0,0,0
1554363554257674241,1551426994528829440,Would like stay leave MUFC Eriktenhag ManchesterUnited CR7 CristianoRonaldo ,en,20220802T07 08 44 000Z,Twitter iPhone,,1,1,0
1554363549606383616,1303244374910758912,"JoshuaUbeku Bro, high weed Messi's name less alphabets ronaldo's name Ronaldo greatest",en,20220802T07 08 43 000Z,Twitter Android,,0,0,0
1554363538679930880,1441989298929029120,"timesofball dumb Ronaldo played 130 games Messi, means Messi would 12 UCL goals 14 International goals, god Ronaldo fans dumb ",en,20220802T07 08 40 000Z,Twitter Web App,,0,0,0
1554363525342060544,3016339333,EuropaLeague Don’t let Ronaldo see pls ,en,20220802T07 08 37 000Z,Twitter iPhone,,0,0,0
1554363516924182529,1441748014960234497,"TenHagBalI UtdXclusive rioferdy5 What’s beef Ronaldo starting united, bags player would fill void",en,20220802T07 08 35 000Z,Twitter iPhone,,0,0,0
1554363508846137344,1189179299804274690,"ChandanCFC SK10Football Finally someone says it, I'm diehard Messi fan doesn't mean I think Ronaldo absolute beast",en,20220802T07 08 33 000Z,Twitter Android,,0,0,0
1554363499224219648,2215502110,Efuaampofoa GhanaRonaldo thepowderguy1 Stevemensa MaameAmaAdoma Kayjnr10 Fiifibrew YawAmpofo julietbawuah AddyMavis Call quality painting professional handy ,en,20220802T07 08 31 000Z,Twitter Android,,0,0,0
1554363475161407488,772758126219124736,HeoAshrafenko omoope121 sportbible Yes could absolute clown I’m even gonna bother interact someone believes Ronaldo couldn’t play midfield couldn’t play goal ,en,20220802T07 08 25 000Z,Twitter Web App,,0,0,0
1554363439107022848,913562335226167296,"Charles86993447 MuhammadLeo172 EverythingCR7 United fans, Ronaldo fans DUde best player world first stint united ",en,20220802T07 08 17 000Z,Twitter Web App,,0,0,0
1554363426365149184,1539228483091435520,"Final – host Lusail Super Cup champions Saudi Arabia Egypt Friday 9 September 80,000 fans attending match also treated concert football soccer fifa worldcup qatar qatar2022 sports betting onlinesports messi Ronaldo ",en,20220802T07 08 14 000Z,Twitter Web App,,0,0,0
1554363394878218241,869957805247221760,SayNoMore33 sensibledevil “there's goals side Ronaldo“ really isn't though time current sqaud Martial always always lazy bastard simple Rashford I still hope personally form still way Sancho 12 goals max season,en,20220802T07 08 06 000Z,Twitter Android,,0,1,0
1554363392915382272,1420406466700365826,"Side note, Lebron’s ‘CLEVELAND THIS IS YOU’ I realised man sports probably never see anything quite like I think Lewis Hamilton, Messi Ronaldo things come close ",en,20220802T07 08 06 000Z,Twitter iPhone,,0,0,0
1554363389090172933,516001209,IshowSpeed Cristiano Ronaldo genes ,en,20220802T07 08 05 000Z,Twitter Android,,0,2,0
1554363368177295360,749701964074717188,‘It’s good look’ – Cristiano Ronaldo punished Man Utd despite leaving early preseason clash ,en,20220802T07 08 00 000Z,WordPress com,,0,0,0
1554363346153095168,390783186,"kobinaMens2 iambrau CFCDaily player's contract going expire next season terrible loss let go sterling free sold aguero,he rated cried it,its football Ronaldo wants go,manager rates him, exactly point Going doesn't equate manager rating",en,20220802T07 07 55 000Z,Twitter Android,,0,0,0
1554363342424244224,1313105484224901120,"This awful, backing opponent without even moving ball forward Ronaldo indeed finished ",en,20220802T07 07 54 000Z,Twitter iPhone,,0,0,0
1554363282865004546,1392740101843603459,Siuuuuuuuuuu I can't believe Ronaldo saw story Instagram Cristiano ,en,20220802T07 07 39 000Z,Twitter Android,,0,0,0
1554363250594160642,2299826625,Efuaampofoa GhanaRonaldo thepowderguy1 Stevemensa MaameAmaAdoma Kayjnr10 Fiifibrew YawAmpofo julietbawuah AddyMavis Congrats Duchess ️ Don’t forget Give shoutout ooh ,en,20220802T07 07 32 000Z,Twitter iPhone,,0,0,0
1554363242725707776,2777775506,EPL Cristiano Ronaldo attack leaving Old Trafford ,en,20220802T07 07 30 000Z,WordPress com,,0,0,0
1554363239491948545,1320071736,"henrywinter Enjoyed much I love Ronaldo, I agree everything written Time say goodbye ",en,20220802T07 07 29 000Z,Twitter iPhone,,0,0,0
1554363226724368385,1267115788785184770,EPL Cristiano Ronaldo attack leaving Old Trafford ,en,20220802T07 07 26 000Z,Revive Social App,,0,0,0
1554363218637774849,1553222029276495880,"Cristiano Ronaldo told leaving Old Trafford early ‘sends horrible message’ ‘sets horrendous example’, Manchester United say it’s ‘no problem’ ",en,20220802T07 07 24 000Z,WordPress com,,0,0,0
1554363173620383744,1542137155337715715,"Good morning,just know 1 won 2 won aat 39years 3 He's preparing 2nd tier European competition ✌️ BBNaija BambamSorry Messi CR7 Datti Yorubas Schmeichel Adamawa Amaka Osupa Premier league Thug Woke Osama Carter Sam CommonwealthGames2022 ",en,20220802T07 07 13 000Z,Twitter Android,,0,2,0
1554363156167802880,1554175507918475266,"why compare two GOATS MESSI CR7 In fact,we wrong can't compared people don't pay attention that",en,20220802T07 07 09 000Z,Twitter Android,,0,1,0
1554363124915978240,1531256992001839104,"fcbSV PhantomNag bellaciaao ManagingBarca ffpolo United removed 10m addons added cash component deferred wages,Barca pay like 7m It's CL football gf loving lifestyle seaside Barca Dude won Eredivise copadelrey, ego Cr7 ",en,20220802T07 07 02 000Z,Twitter Web App,,0,0,0
1554363124848926720,1363295086306492420,Last night ️ syedabbas9999 SexybeastCR7 ,en,20220802T07 07 02 000Z,Twitter Android,,0,2,0
1554363123758501888,941431843252994060,"AdvitiyaBharat captainvarane mladpenzioner UnitedStandMUFC TelegraphDucker ManUtd Cristiano juventusfc ManCity disrespectful tantrums throw wait least 15min media posted cropped photos see others left read ETH/club say No, bcs doesnt suit agenda Ronaldo bad Disgraceful ""fan"" ",en,20220802T07 07 02 000Z,Twitter Android,,0,0,0
1554363122013671424,53382271,RT lowesyn They've went Ronaldo cleaning boots Messi working Catering unsuccessful £50m bids Blisters nufc lol,en,20220802T07 07 01 000Z,IFTTT,,0,0,0
1554363115810209794,1521911221359894529,InfiniteBVB Ronaldo Titel ,en,20220802T07 07 00 000Z,Twitter iPhone,,0,0,0
1554363111414435840,2597324449,"MoonmanMUFC LUHGtruth Really first line Goldbridge twats boo every game tweet sorts hate, expecting Ronaldo short memories",en,20220802T07 06 59 000Z,Twitter Web App,,0,0,0
1554363108805578752,1479063612375191553,UtdDistrict going nothing ronaldo still there,en,20220802T07 06 58 000Z,Twitter Android,,0,0,0
1554363078321573889,1466099452805066752,Cristiano Ronaldo made big decision his future ,en,20220802T07 06 51 000Z,WordPress com,,0,0,0
1554363048877379584,1474127308201947136,DeadlineDayLive MailSport Ronaldo mudd ,en,20220802T07 06 44 000Z,Twitter Android,,0,1,0
1554363017072197632,1061670354001821702,"babajoujou buddhaboy372 Benjami44973853 GOATnaldoxeven KayMurrayFan RonaldoW7 Bear mind Messi scored clubs goals time Spain Considering UEFA international competitions play games every year south america, Ronaldo got goals playing country show us career club goals only",en,20220802T07 06 36 000Z,Twitter Android,,0,0,0
1554362946091991040,1466099452805066752,Cristiano Ronaldo made big decision his future ,en,20220802T07 06 19 000Z,WordPress com,,0,0,0
1554362941360963584,1527517599579316225,MrDanielDK FootballTweet Ronaldo wasn't available match also didn't travel usa ,en,20220802T07 06 18 000Z,Twitter Android,,0,0,0
1554362941314662403,1039622242425077760,Rooneygt Ronaldo ,en,20220802T07 06 18 000Z,Twitter iPhone,,0,0,0
1554362919017541632,919231136315912194,Sitting green sofas tonight theoneshow Cristiano Ronaldo Ulrika Jonsson ,en,20220802T07 06 13 000Z,"Cheap Bots, Done Quick ",,0,0,0
1554362866840526848,1281339173417385989,TmtmGtm22 MuhammadLeo172 EverythingCR7 Winger Ronaldo close called prem legend I don’t know y’all think,en,20220802T07 06 00 000Z,Twitter iPhone,,0,0,0
1554362857609138176,1221067345029926915,ESPNFC You’re going get blocked ronaldo,en,20220802T07 05 58 000Z,Twitter iPhone,,0,0,0
1554362853041360896,1291498750842634241,Ronaldo beat Maguire match commiting two goals 5 minutes ,en,20220802T07 05 57 000Z,Twitter Android,,0,0,0
1554362819763572736,927494389655486465,ESPNFC change ur name ronaldo hater fc️,en,20220802T07 05 49 000Z,Twitter Android,,0,1,0
1554362813895905282,1549837056834441216,Double tap like thebillionairesbrain post daily dicipline habits dailyhoroscope student study billionareshabit growth ronaldo football jersy likesforlikesback planner ,en,20220802T07 05 48 000Z,Instagram,,0,1,0
1554362805633126400,1534106520404869123,"Cristiano Ronaldo ""When I 7, I told dad I want house like Michael Jackson's one said dreams dreams, that's privilege rich people I grown dream came true, I feel sad father can't see "" ",en,20220802T07 05 46 000Z,Twitter Web App,,0,0,0
1554362794941751297,1339441653300555777,ESPNUK CR7 *Cries inside*,en,20220802T07 05 43 000Z,Twitter Android,,0,0,0
1554362785768898560,1215789481648906240,"AshwinKumar17 KGthaComedian Ronaldo proves KG wrong he’s allowed celebrate KG doesn’t agenda, opinion That’s difference least goes games unlike you",en,20220802T07 05 41 000Z,Twitter iPhone,,0,0,0
1554362754563186689,170436968,owenrichie7 EkunStoner SolomonBuchi I asking concluding you're affirming that's you're defensive Well I see you're clout chaser that's put wizkid Ronaldo bio can't even use pic dp bro ,en,20220802T07 05 34 000Z,Twitter Android,,0,0,0
1554362745226682369,972881072013955072,"thethaahi BarcaWorldwide Teams want Ronaldo, however want pay extortionate £300k per week someone 37 Ronaldo good Utd Top player wants play CL players perform good enough UTD play CL So, 1 goat amp CR7 ",en,20220802T07 05 31 000Z,Twitter iPhone,,0,0,0
1554362744681697280,1553759592139849728,Sanjurmcf AngelMo28341658 CristianoXtra arielipillo ur kind info messi goals league top 3 top 5 top 10 cr7 goals league bottom 10 Source messivsronaldo app Messi motms ucl In ko stages ronaldo around 30 appearances scored 17 ko goals messi,en,20220802T07 05 31 000Z,Twitter Web App,,0,0,0
1554362731226169344,1341387597806006272,georgelamps iambrau CFCDaily tell Pep sell player City broke also balancing books If Pep rated keep didn’t sell Mahrez others Ah manager club said want Ronaldo stay even compare cases,en,20220802T07 05 28 000Z,Twitter iPhone,,0,0,0
1554362724020326401,61779811,‘It’s good look’ – Cristiano Ronaldo punished Man Utd despite leaving early preseason clash ,en,20220802T07 05 26 000Z,IFTTT,,2,9,0
1554362690117591040,1323920416981745666,Suleman676here TrollFootball Even Ronaldo fan much,en,20220802T07 05 18 000Z,Twitter Web App,,0,0,0
1554362686430883841,1492104413485604866,"honestkohli Messi GOAT goal scoring abilities ronaldo,pele dribbling ability maradona vision zidane creates chances worlds best midfielders complete player ever cry 41 trophies ",en,20220802T07 05 17 000Z,Twitter Android,,0,0,0
1554362652608139264,1426092956621094914,"PremierLeague starts weekend Mufc worse last season Granted we’ve made 3 signings, there’s ZERO promise Cristiano Ronaldo set disgusting example youngsters idolise Ten Hag MUST let go Ronaldo ManUtd CR7 GGMU",en,20220802T07 05 09 000Z,Twitter Web App,,0,0,0
1554362633855320064,1125369258832289792,Manchester United literally knees begging CR7 rescue ,en,20220802T07 05 05 000Z,Twitter Android,,0,0,0
1554362633641418760,1469752452618629124,"What full name footballer ""Cristiano Ronaldo"" Answer Cristiano Ronaldo dos Santos Aveiro",en,20220802T07 05 05 000Z,Twitter,,0,0,0
1554362630302736385,337832476,OFFER Extreme home fitness Norbury CR7 //t co/gDLmLRjRcc,en,20220802T07 05 04 000Z,Freegle,,0,0,0
1554362629459791872,1491684760632057864,Hardwork vs talent Ronaldo Messi 2022 2022 Matches 23 Matches 23 Goals 12 Goals Assist 1 ️Assists 13 trophy 00 Trophies 3 ,en,20220802T07 05 04 000Z,Twitter Android,,0,0,0
1554362611348787202,1474268373886410752,sportbible Ronaldo article ,en,20220802T07 04 59 000Z,Twitter Android,,2,6,0
1554362592365531136,319007142,JonnyFX1 best move Martial CF Ronaldo LW Ronaldo cannot hold ball like martial CF pivotal Ten haag system,en,20220802T07 04 55 000Z,Twitter Web App,,0,0,0
1554362563609100288,1541369246,⚡️ “Cristiano Ronaldo returns Manchester United starting team taking leave preseason” ManUtdMEN ,en,20220802T07 04 48 000Z,Twitter Web App,,0,0,0
1554362529022894086,1138239183632420865,‘It’s good look’ – Cristiano Ronaldo punished Man Utd despite leaving early preseason clash ,en,20220802T07 04 40 000Z,WordPress com,,0,0,0
1554362521934520320,356312021,MattRugrat sensibledevil Read initial tweets come back It's nothing Ronaldo all,en,20220802T07 04 38 000Z,Twitter Android,,0,0,0
1554362466062127104,1433062655208538115,99barima CFCJanty Even farmers don't want Ronaldo,en,20220802T07 04 25 000Z,Twitter Android,,0,0,0
1554362460416745472,1061670354001821702,babajoujou buddhaboy372 Benjami44973853 GOATnaldoxeven KayMurrayFan RonaldoW7 compared minutes guessing didn't know get minutes see wasted time compared Messi time wasn't full senior team player Ronaldo full player,en,20220802T07 04 23 000Z,Twitter Android,,0,0,0
1554362442595143680,1027450301123575808,DalotBall course media mention Focusing Ronaldo apparently,en,20220802T07 04 19 000Z,Twitter Android,,0,0,0
1554362427235618816,1215789481648906240,"MadeiraCakes martineUTD SAW SHIT RONALDO WELL used amazing, he’s bang fucking average Get ass fucks sake",en,20220802T07 04 15 000Z,Twitter iPhone,,0,0,0
1554362420327772162,1352027446741069825,ManUtd World number one football king CR7,en,20220802T07 04 14 000Z,Twitter Android,,0,0,0
1554362404573675527,1008399966526730241,Ronaldo Is Feeling Big Manchester Utd Sinclair //t co/fnaupOumE9,en,20220802T07 04 10 000Z,Baze9 Media,,0,0,0
1554362402304675843,1551277675318222848,stephkelly97 Stephanieh29 need Ronaldo ,en,20220802T07 04 10 000Z,Twitter Android,,0,0,0
1554362378036592640,1352027446741069825,ManUtd World number one football king CR7,en,20220802T07 04 04 000Z,Twitter Android,,0,0,0
1554362376786419712,1355157478703566849,"vandebackk game might come early Lisandro I don't see anyone displacing Fred dm It's going Lisandro/lindelof Maguire, Fred Bruno eriksen/vdb, hope sancho recovers recent Ronaldo attitudes, might usual preseason front 3 ",en,20220802T07 04 03 000Z,Twitter Android,,0,1,0
1554362370574671872,1518480704925016065,FancyDiMaria good morning sports god de listening abuakwa agogo clear Man United’s class drop thus Ronaldo feels like bigger club RoyalSports,en,20220802T07 04 02 000Z,Twitter iPhone,,0,0,0
1554362363201355782,1486639438897684491,dom7159 leogoated30 leakcr7 footbalIrecords it’s far less impressive metric normal play,en,20220802T07 04 00 000Z,Twitter iPhone,,0,0,0
1554362358771814400,960388640223318016,spectatorindex Ronaldo effect ,en,20220802T07 03 59 000Z,Twitter Android,,0,0,0
1554362344570064896,1470411919848783874,MadridZidane03 Saundra59000867 Olabosipo9 MeerUTD utdreport ManuSainz Ronaldo hand finish career years,en,20220802T07 03 56 000Z,Twitter iPhone,,0,0,0
1554362329160040448,1551277675318222848,elenaxha ChelseaFC need Ronaldo ,en,20220802T07 03 52 000Z,Twitter Android,,0,0,0
1554362320842883074,434301692,henrywinter HenokDavid Don't surprised it's Ronaldo talking anything apart praising supporting accepted,en,20220802T07 03 50 000Z,Twitter Android,,0,0,0
1554362294510960642,1344792186500603904,Khaljrsoleth AyindeDavid6 TenSlag see CR7,en,20220802T07 03 44 000Z,Twitter iPhone,,0,0,0
1554362275263381504,1275071479386759170,never ask woman age man salary Cr7 king return,en,20220802T07 03 39 000Z,Twitter Android,,0,0,0
1554362175606558720,1352038277851738112,"CorpseGlutton dude fucking yells time tho gets annoying gotta admit ""Christian Ronaldo"", ""SEWEY"" getting every national flag wrong playing FIFA going remembered part Internet culture forever him",en,20220802T07 03 15 000Z,Twitter Android,,0,1,0
1554362143885107200,1138239183632420865,‘It’s good look’ – Cristiano Ronaldo punished Man Utd despite leaving early preseason clash ,en,20220802T07 03 08 000Z,WordPress com,,0,0,0
1554362143700652032,1456274249157513217,They've went Ronaldo cleaning boots Messi working Catering unsuccessful £50m bids Blisters nufc lol,en,20220802T07 03 08 000Z,Twitter Android,,0,0,0
1554362118945882113,1496885519917137922,"MrTomMcDermott ""Ronaldo Ronaldo"" vague unnecessary justification shitty behaviour Part ""being Ronaldo"" disrespect, seeing important club ""being Ronaldo"" disrespecting MUFC sure case could made otherwise ",en,20220802T07 03 02 000Z,Twitter Web App,,0,0,0
1554362118685827072,1551277675318222848,MelanieJaneA Come baby girl need Ronaldo ,en,20220802T07 03 02 000Z,Twitter Android,,0,0,0
1554362115925868545,4003580405,"Wakati mtoto anaingia form one, mwingine bado anaomba kusign Christiano Ronaldo submitting bid Ronaldo teenager, Earth measure ~ Kanyadoto elders",en,20220802T07 03 01 000Z,Twitter Android,,0,0,0
1554362113014898688,85767161,The great club wants Ronaldo ,en,20220802T07 03 01 000Z,Twitter Android,,0,0,0
1554362106048262144,1504150843595145227,‘It’s good look’ – Cristiano Ronaldo punished Man Utd despite leaving early preseason clash ,en,20220802T07 02 59 000Z,WordPress com,,0,0,0
1554362095180840961,1546910890754179075,Ronaldo king ,en,20220802T07 02 56 000Z,Twitter Web App,,0,0,0
1554362060519227392,1466099452805066752,Cristiano Ronaldo made big decision his future ,en,20220802T07 02 48 000Z,WordPress com,,0,0,0
1554362037169684480,1485997661207801859,Lol Nobody marking Lots space behind could literally fit bus Must backpain/neckpain turn around That's left ground early respect Ronaldo Penaldo CR7 KING Bloating boat sorry sorry goat ,en,20220802T07 02 42 000Z,Twitter Android,,0,0,0
1554362035311353856,904670110526394368,"GerryDeakin team world class team, win league, don't need Ronaldo anoda signing ",en,20220802T07 02 42 000Z,Twitter Android,,0,0,0
1554362032111099904,1496967518220603394,7 times players got standing ovations rival fans Football UEFAChampionsLeague202223 Chelsea LiverpoolFootball RealMadridCFFootball Barcelona CristianoRonaldo LionelMessi JoseMourinho ZinedineZidane,en,20220802T07 02 41 000Z,Hootsuite Inc ,,0,1,0
1554362005041078273,1551277675318222848,AmeliaLawrence ChelseaFC cpulisic10 need Ronaldo ,en,20220802T07 02 35 000Z,Twitter Android,,0,0,0
1554361884828086272,1082318056771117058,BVBDanil Yes last club last season retires probably happening 41/42 yrs old still good player Ronaldo didn't say anything Napoli it's made media even making cr7bvb rumours,en,20220802T07 02 06 000Z,Twitter Android,,0,0,0
1554361855409266688,869957805247221760,SayNoMore33 sensibledevil Wow hate Ronaldo much even using Martial “he score X amount goals replace him“ every season Ronnie slagged Martial worst thing hit sport I get people don't like attitude best goal scorer end of,en,20220802T07 01 59 000Z,Twitter Android,,0,0,0
1554361853584838656,926131035494060040,justbrown Is Ronaldo ,en,20220802T07 01 59 000Z,Twitter iPhone,,0,0,0
1554361846869762048,1540331389324869633,FCBarcelona Better Ronaldo,en,20220802T07 01 57 000Z,Twitter Android,,0,1,0
1554361786744315904,1439658764290838531,"In 2022 Beast Ronaldo 13 G/A, 0 Trophy Finished Messi 25 G/A, 3 Trophy",en,20220802T07 01 43 000Z,Twitter Android,,0,8,0
1554361765684584449,1471469879362531329,"theaayomikun Satyasai127 Sporf Ronaldo dropped stinker preseason match, Messi dropped stinker entirety last season",en,20220802T07 01 38 000Z,Twitter iPhone,,0,0,0
1554361737444560897,390783186,kobinaMens2 iambrau CFCDaily player feeling appreciated coach started games midfield attack epl except foden ronaldo allowed want move manager won't issue alonso n Azpilicueta world cup spot manager rating ,en,20220802T07 01 31 000Z,Twitter Android,,0,0,0
1554361726400958464,1518660539689451521,sportbible always problem Ronaldo I'll unfollow,en,20220802T07 01 28 000Z,Twitter Android,,0,0,0
1554361711615934464,1212234989007323136,"Manchester United transfer news LIVE Cristiano Ronaldo Man Utd latest Frenkie de Jong update,breakingnews manutd transfernews BBNaijaS7 BBNaijaSeason7 netflix BTS football epl premierleague",en,20220802T07 01 25 000Z,sammysk,,0,0,0
1554361710601031681,786610796,BTS vs Rolando short videos ||viral cr7 cr7 bts sports ,en,20220802T07 01 25 000Z,Microsoft Power Platform,,0,0,0
1554361693555261442,1466886975831650304,‘It’s good look’ – Cristiano Ronaldo punished Man Utd despite leaving early preseason clash ,en,20220802T07 01 21 000Z,WordPress com,,0,0,0
1554361639620730880,1084865148366532608,The best Ronaldo CristianoRonaldo ,en,20220802T07 01 08 000Z,Twitter Web App,,0,0,0
1554361634205884417,2603398993,️ “I don’t think United keep player stature ” Transfer Show panel discuss latest Cristiano Ronaldo's situation Manchester United ,en,20220802T07 01 06 000Z,IFTTT,,0,0,0
1554361607194415104,57299064,Cristiano Ronaldo agent 'everything' Manchester United exit transfer rumours mufc ,en,20220802T07 01 00 000Z,TweetDeck,,8,110,0
1554361606972268544,801748609016459264,"sportbible CR7 goat R9 beast, Cristiano's consistency longevity R9 tho",en,20220802T07 01 00 000Z,Twitter Web App,,0,0,0
1554361592455766017,823139413177663488,‘Happy back’ Ronaldo plays 45 minutes Man Utd friendly ‒ Thesundaily,en,20220802T07 00 56 000Z,IFTTT,,0,0,0
1554361583991754752,1482811695462498308,"When Ronaldo left Madrid Juventus dat winning league 9 yrs undisputed say it's new challenge Messi left Barcelona PSG lost league say it's farmers league,we also know challenge,next move beyern,man city den barcaMessi",en,20220802T07 00 54 000Z,Twitter Android,,0,0,0
1554361576769167361,1548707504779042818,MrFilipeOrlando Bro ronaldo calls king Maybe showed humility wouldn’t get roasted media,en,20220802T07 00 53 000Z,Twitter iPhone,,0,0,0
1554361568443650049,1554115954187317248,This tweet screams “i need attention” Feeding cr7 sensationalising news isn’t really news Didn’t expect MrTomMcDermott Lots players left game Players disagree managers chat time Like mahrez ucl ,en,20220802T07 00 51 000Z,Twitter Web App,,0,0,0
1554361550659473409,238951765,TenHagBalI Lol Ronaldo get 5 9 sofa score rating,en,20220802T07 00 46 000Z,Twitter iPhone,,0,0,0
1554361525321797633,972881072013955072,"thethaahi BarcaWorldwide Messi top goal scorer season La Liga Ronaldo top goal scorer season La Liga, Serie A, Premiership also top goal scorer Champions League returned Utd, great player surrounded shit players, hence CL ",en,20220802T07 00 40 000Z,Twitter iPhone,,0,0,0
1554361508049584129,966533600,Ronaldo GOAT TalkYourTalk CR7,en,20220802T07 00 36 000Z,Twitter Android,,0,0,0
1554361493151518720,1529179492660523012,5tephenTownsend henrywinter ons season pandemic fans world record amount penalties led actual change rules VAR didn't score lots goals last year lost nearly every single midfield battle even v team like Middlesbrough blame Ronaldo sure,en,20220802T07 00 33 000Z,Twitter Android,,0,0,0
1554361460809236480,1358665806121467908,Ronaldo stans KGthaComedian morning ,en,20220802T07 00 25 000Z,Twitter Android,,0,0,0
1554361423236681728,166706946,"We saw well worked force player stay last season Cavani If forced stay I fully expect ultimate pro Ronaldo go AWOL, stay behind Portugal ints faking injury learned nothing ",en,20220802T07 00 16 000Z,Twitter iPhone,,0,0,0
1554361405654056960,159717642,Cristiano Ronaldo wasn't player leave Old Trafford early Sunday //t co/lyBR3X4x3N,en,20220802T07 00 12 000Z,Buffer,,1,9,1
1554361393952231424,1259682440894754816,hszn14 case it’s still 21 ronaldo,en,20220802T07 00 09 000Z,Twitter iPhone,,0,0,0
1554361385899151360,1554345862016294913,"In last day, 100% random access 3000 USDT, click top Twitter receive Abollaho111 abolmaale abomb1333 abomegrelishvi1 Abomohcr7 abomous12345",en,20220802T07 00 07 000Z,Twitter Android,,0,0,0
1554361378047156224,1466099452805066752,Cristiano Ronaldo made big decision his future ,en,20220802T07 00 05 000Z,WordPress com,,0,0,0
1554361247038025728,2561125770,Cr7AADHF Orey ,en,20220802T06 59 34 000Z,Twitter Android,,0,0,0
1554361221599506432,1169871471901990913,Lukaschamanga I've come admit Messi bigger CR7,en,20220802T06 59 28 000Z,Twitter Android,,0,0,0
1554361206609256451,1341387597806006272,georgelamps iambrau CFCDaily clear Sterling didn’t feel appreciated coach that’s moved Even ex City players claimed given much respect Ronaldo’s case different cos want move due UCL football can’t bring ,en,20220802T06 59 24 000Z,Twitter iPhone,,0,0,0
1554361166939361280,1405705545319735298,TheOnlyJotish funleader179 Ronaldo gt Messi argument needed wellknown fact ,en,20220802T06 59 15 000Z,Twitter Android,,0,0,0
1554361104297500675,1518818299278155776,beINSPORTSEN NChadli FIFAWorldCup Cristiano Ronaldo would scored too,en,20220802T06 59 00 000Z,Twitter iPhone,,0,0,0
1554361044612841472,1352027446741069825,YoSoySST7 World number one football king CR7,en,20220802T06 58 46 000Z,Twitter Android,,0,0,0
1554360975691767808,1178574797669883904,"TheTeazz Mbappe isn't par haaland terms goalscoring ability take games played account, haaland injured lot I agree mbappe playmaking skills co, like Messi Vs Ronaldo Messi better playmaking skills ",en,20220802T06 58 29 000Z,Twitter Android,,0,0,0
1554360975285178368,1352027446741069825,sportbible YoSoySST7 World number one football king CR7,en,20220802T06 58 29 000Z,Twitter Android,,0,0,0
1554360974668402688,1551644821714255872,ronaldohommel Shib Army need know ,en,20220802T06 58 29 000Z,Twitter Web App,,0,0,0
1554360972722200578,1122042599131553793,"sportbible CR7 Due name RONALDO work 10X harder anybody else great name already carried much weight CR7 become, work harder proof pudding amp I actually got see R9 play ",en,20220802T06 58 29 000Z,Twitter iPhone,,0,0,0
1554360935925829633,1352027446741069825,WhoScored YoSoySST7 World number one football king CR7,en,20220802T06 58 20 000Z,Twitter Android,,0,0,0
1554360906670391296,185115193,‘It’s good look’ – Cristiano Ronaldo punished Man Utd despite leaving early preseason clash ,en,20220802T06 58 13 000Z,WordPress com,,0,0,0
