tweetid,authorid,content,lang,date,source,geo,retweetcount,likecount,quotecount
1554260184503128064,1202547877966426112,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/gfT5zv0BhQ,en,20220802T00 17 59 000Z,Buffer,,0,0,0
1554260180073910273,1362861426994524168,Lionel Messi's former teammate near leave Barcelona join LA Galaxy in MLS ,en,20220802T00 17 58 000Z,WordPress com,,0,0,0
1554260174076084226,1202547877966426112,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/o2XQb5dAy1,en,20220802T00 17 56 000Z,Buffer,,0,0,0
1554260159945392129,1202547877966426112,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/Dps6a3nAwe,en,20220802T00 17 53 000Z,Buffer,,0,0,0
1554260158066425862,1489020783083065344,AltcoinDailyio Well NET WORTH keeps growing thanks people I'mve met GlowV2 community Challenging grow financially even criticising Beyonce's new album something Also talking new NFT marketplace Messi goinjg tlo ,en,20220802T00 17 53 000Z,Twitter Web App,,1,1,0
1554260144988512256,1202547877966426112,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/gBiyMbVEY3,en,20220802T00 17 49 000Z,Buffer,,0,0,0
1554260136251822080,1202547877966426112,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/rPLNGc48S3,en,20220802T00 17 47 000Z,Buffer,,0,0,0
1554260122230292480,1202547877966426112,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/efHfshUIIO,en,20220802T00 17 44 000Z,Buffer,,0,0,0
1554260111874572288,1202547877966426112,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/CMSpOVWhWK,en,20220802T00 17 42 000Z,Buffer,,0,0,0
1554260107076276224,1202547877966426112,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/rQEqEaCfyW,en,20220802T00 17 40 000Z,Buffer,,0,0,0
1554260094833070086,1202547877966426112,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/PA1IyeO9Zw,en,20220802T00 17 38 000Z,Buffer,,0,0,0
1554260080077545473,1202547877966426112,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/0Xec4ImDfv,en,20220802T00 17 34 000Z,Buffer,,0,0,0
1554260073333104640,1202547877966426112,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/LmaWhhVdm0,en,20220802T00 17 32 000Z,Buffer,,0,0,0
1554260063648452611,1202547877966426112,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/mlJPBws4Tg,en,20220802T00 17 30 000Z,Buffer,,0,0,0
1554260049257631744,1202547877966426112,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/zPBFTQHndl,en,20220802T00 17 27 000Z,Buffer,,0,0,0
1554260039216648194,1202547877966426112,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/Q32Q6CF07r,en,20220802T00 17 24 000Z,Buffer,,0,0,0
1554259933809545217,1258126806483447809,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/nmWWl3oAzc,en,20220802T00 16 59 000Z,Buffer,,0,0,0
1554259916503777281,1258126806483447809,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/bybeYuRtDs,en,20220802T00 16 55 000Z,Buffer,,0,0,0
1554259905720336384,1258126806483447809,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/uZOUuyMw2Y,en,20220802T00 16 52 000Z,Buffer,,0,0,0
1554259895138107400,1258126806483447809,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/ApuX5G7TCx,en,20220802T00 16 50 000Z,Buffer,,0,0,0
1554259883121410050,1258126806483447809,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/WGBf6CSjo2,en,20220802T00 16 47 000Z,Buffer,,0,0,0
1554259876360093697,1099915012037099521,"It's late, must leave Emirates – Campbell slams Arsenal star EPL Sport arsenal Campbell emirates BBnaija Messi Wizkid Davido",en,20220802T00 16 45 000Z,notice com ng,,0,0,0
1554259872967008256,1258126806483447809,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/q42ndaGjfL,en,20220802T00 16 45 000Z,Buffer,,0,0,0
1554259864184147970,1258126806483447809,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/Yfa30rb1DR,en,20220802T00 16 43 000Z,Buffer,,0,0,0
1554259847226482689,1258126806483447809,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/b5f5DjjiY0,en,20220802T00 16 38 000Z,Buffer,,0,0,0
1554259833204998146,1258126806483447809,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/1SDxEf5kiX,en,20220802T00 16 35 000Z,Buffer,,0,0,0
1554259822350057474,1258126806483447809,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/hG5ZyBVINg,en,20220802T00 16 33 000Z,Buffer,,0,0,0
1554259811751133185,1258126806483447809,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/c2frZVNjuj,en,20220802T00 16 30 000Z,Buffer,,0,0,0
1554259800304848896,1258126806483447809,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/47oY3e2DAC,en,20220802T00 16 27 000Z,Buffer,,0,0,0
1554259789005426695,1258126806483447809,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/PFdcQubmZ9,en,20220802T00 16 25 000Z,Buffer,,0,0,0
1554259777395605504,1258126806483447809,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/uBzVNIJsXK,en,20220802T00 16 22 000Z,Buffer,,0,0,0
1554259763764101125,1258126806483447809,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/YTUCXOzO8Z,en,20220802T00 16 19 000Z,Buffer,,0,0,0
1554259750140973058,1258126806483447809,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/WOhA5ya5F9,en,20220802T00 16 15 000Z,Buffer,,0,0,0
1554259739843903488,1258126806483447809,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/KP8WOn0vYV,en,20220802T00 16 13 000Z,Buffer,,0,0,0
1554259730515853312,1258126806483447809,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/oeaARP9aOe,en,20220802T00 16 11 000Z,Buffer,,0,0,0
1554259718029426689,1258126806483447809,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/7AfKVDg1Tw,en,20220802T00 16 08 000Z,Buffer,,0,0,0
1554259706906034178,1258126806483447809,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/zZIcGXTx5J,en,20220802T00 16 05 000Z,Buffer,,0,0,0
1554259696571252737,1258126806483447809,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/yJPmfnYfIf,en,20220802T00 16 03 000Z,Buffer,,0,0,0
1554259686555254790,1258126806483447809,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/Od62EgFvYj,en,20220802T00 16 00 000Z,Buffer,,0,0,0
1554259676400951297,1258126806483447809,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/efXourdwPS,en,20220802T00 15 58 000Z,Buffer,,0,0,0
1554259663851487232,1258126806483447809,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/eiAyrL9F7b,en,20220802T00 15 55 000Z,Buffer,,0,0,0
1554259653181247488,1258126806483447809,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/wXhh4kNzng,en,20220802T00 15 52 000Z,Buffer,,0,0,0
1554259640933912577,1258126806483447809,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/QtWIkRhOt0,en,20220802T00 15 49 000Z,Buffer,,0,0,0
1554259546964631557,1390348433374994432,Bexabtw Messi greatest time ,en,20220802T00 15 27 000Z,Twitter Android,,0,1,0
1554259543802224640,738449481180422144,Altin10i Messi another convo altogether He’s goat Neymar hazard don’t belong convo Hazard insane closer Sterling Neymar ,en,20220802T00 15 26 000Z,Twitter iPhone,,0,3,0
1554259516690251776,1440247109773455370,"goal It's foolish comparing guys Sancho scored 20 goals 20 assist last season Dortmund Messi Europe something foden mount never come closer If form, I don't think I see ",en,20220802T00 15 20 000Z,Twitter Android,,0,69,1
1554259439213060097,916681683134447617,Soccer star Messi’s latest contract reportedly includes crypto fan tokens btc bitcoin gold crypto ,en,20220802T00 15 01 000Z,milaplayporn,,0,0,0
1554259340554633216,1099915012037099521,"Buhari Government must sack Chief Army Staff, others – FaniKayode Kuje jailbreak News buhari FaniKayode Kujejailbreak BBnaija Messi Wizkid Davido",en,20220802T00 14 38 000Z,notice com ng,,0,0,0
1554259326725894144,1203928777337622529,RATIOOOO10 PeakCule commonW SK10Football Messi fans lol compare ucl individual awards start barking,en,20220802T00 14 34 000Z,Twitter iPhone,,0,0,0
1554259179048779776,1488835137928409095,BBCBreaking good news turning really good day need united sign Messi amp Neymar play Ronaldo front ,en,20220802T00 13 59 000Z,Twitter Android,,0,0,0
1554259072047689728,1354444025021952000,MadridPreeti Jorge Messi,en,20220802T00 13 34 000Z,Twitter Android,,0,0,0
1554259058462433282,452262074,socios Bring Messi back ,en,20220802T00 13 30 000Z,Twitter Android,,0,0,0
1554258915235340288,1536537666325745664,Lionel Messi Net Worth ,en,20220802T00 12 56 000Z,WordPress com,,0,0,0
1554258802886803456,1099915012037099521,Download Nollywood Movie Stray nollywood movie nollywoodmovie video movie stray downloadpage BBnaija Messi Wizkid Davido,en,20220802T00 12 29 000Z,notice com ng,,0,0,0
1554258802198732800,1293919812448669697,Messi fell ,en,20220802T00 12 29 000Z,Twitter iPhone,,0,0,0
1554258771836379142,1545934869045383169,Messi con botines nike ,en,20220802T00 12 22 000Z,Twitter iPhone,,0,0,0
1554258734834237441,1546501946395312129,goal Lionel Messi 21/22 6 Ligue 1 goals Bottled UCL Bottled French Cup Missed crucial pen vs Madrid Uncountable misses 0 Ligue 1 TOTY Ligue 1 flop year Missing 1 1s vs Lorient Ghosting vs Ligue 1 farmers Finished player LM8,en,20220802T00 12 13 000Z,Twitter Web App,,0,15,0
1554258648586747911,1415419683306622979,TeamCRonaldo I'm sorry that's true cares goals Win lose scores least good champions league things really Messi eager leave united already players won 5 times ,en,20220802T00 11 53 000Z,Twitter Android,,0,0,0
1554258643641565186,1554200176893501440,Leo Messi KING football ,en,20220802T00 11 52 000Z,Twitter Android,,0,0,0
1554258519423082496,1316956766056435713,Altin10i Imagine watching Salah play ball compare nonexistent playmaking likes Messi lol ,en,20220802T00 11 22 000Z,Twitter Android,,1,5,0
1554258422865985538,1499400689537015810,Ash7 AbelK24578629 Sana66274257 MadridPreeti 18 year old Messi absolutely smashing prime Chelshit ,en,20220802T00 10 59 000Z,Twitter iPhone,,0,2,0
1554258272609357826,797859268892512261,"UTDDeng Yeah, see Messi ",en,20220802T00 10 23 000Z,Twitter Android,,0,0,0
1554258163779747842,1492861958135111680,brfootball owns Messi,en,20220802T00 09 57 000Z,Twitter iPhone,,0,0,0
1554258149284220928,1541173114473693185,kimwall042 beautiful thing I've seen since Messi's goal Liverpool,en,20220802T00 09 54 000Z,Twitter Android,,0,0,0
1554258075808309248,1496457277452300290,CantonaManc Messi fan others players left end game authorization easy meal must feed haters ,en,20220802T00 09 36 000Z,Twitter Android,,0,0,0
1554257856249094146,1402694127398133771,betonomy goal Messi's WC trophy,en,20220802T00 08 44 000Z,Twitter Android,,0,6,0
1554257682642739200,1428148687751073798,"He doesn’t even dictate games close likes Hazard Neymar do, let alone prime Messi Salah never belong convos, don’t fool ",en,20220802T00 08 02 000Z,Twitter iPhone,,3,34,0
1554257659766906880,1533907958244974592,"Lukaco10 ah I see, hope u enjoy u need know first ronaldo better messi that, doesn’t really matter ",en,20220802T00 07 57 000Z,Twitter iPhone,,0,1,0
1554257585011933187,1258194146805907457,"MrFilipeOrlando u talking Ronaldo tap merchant, u even seen messi prime goals scored numpty",en,20220802T00 07 39 000Z,Twitter Android,,0,0,0
1554257555177750533,1089359583708012545,SirGeo10 AbzSemtex goal Scored Messi’s Barca hth ,en,20220802T00 07 32 000Z,Twitter iPhone,,0,9,0
1554257454082494465,1278740048645689351,I love way Messi scores I like Ronaldo‘s determination that’s I compare Bryann Hermes BBNaija,en,20220802T00 07 08 000Z,Twitter iPhone,,1,8,0
1554257290127151104,1384107530834497536,YunoeSchidt Drako805 LaPioche10i Messi way goals finals statement makes sense,en,20220802T00 06 29 000Z,Twitter Android,,0,7,0
1554257182576844802,1212014220583165954,"goal Start one bench one sell one Lionel Messi, Raj corner shop, Aunty Mabel",en,20220802T00 06 03 000Z,Twitter iPhone,,0,6,0
1554256949021229057,1506314384536125452,If I could restart life main ambition would play 1 2 Messi,en,20220802T00 05 08 000Z,Twitter iPhone,,0,0,0
1554256870801657856,1099915012037099521,Buhari’s aide clears air FG selling NNPC Limited News buhari NNPC ToluOgunlesi BBnaija Messi Wizkid Davido,en,20220802T00 04 49 000Z,notice com ng,,0,1,0
1554256791416061954,1212648814793781255,"38xii godwinvictoryA3 DJOwnGoal DeJongBall ManagingBarca DailyMail I didn't say messi fans ""mostly messi fans"" ",en,20220802T00 04 30 000Z,Twitter Android,,0,0,0
1554256691859955713,1429477397749972995,Adxm1710CFC UTDxGoat iamspade I thought talking Messi fs ,en,20220802T00 04 06 000Z,Twitter iPhone,,0,0,0
1554256613208309760,1546501946395312129,"It’s surprise Messi fans aren’t saying Messi win another Ballon d'Or scoring 6 league goals ghosted UCL, Ligue 1 French Cup consistent know Benzema best player France Football pessisexuals Messi chance LM8",en,20220802T00 03 47 000Z,Twitter Web App,,0,2,0
1554256502449270784,24980822,"ShanviMessi Messi one greats, denying he’s playing farmers league Ronaldo plays arguably best league world I’m sorry there’s comparison CR7 ",en,20220802T00 03 21 000Z,Twitter iPhone,,0,2,0
1554256462033178625,1552636339904020481,"Aminsburner Lwitter , fucking Messi's fault",en,20220802T00 03 11 000Z,Twitter Android,,0,1,0
1554256155861450755,1128080954071900160,EverythingCR7 Says coach called Messi god,en,20220802T00 01 58 000Z,Twitter iPhone,,0,1,0
1554256121455693833,1519124310140542977,WonaIdo Wont bring back Messi's,en,20220802T00 01 50 000Z,Twitter Android,,0,0,0
1554256053759508481,1285423644878032896,"bothranitin1 heyadihere Btw like ronaldo real madrid competition put barca laliga messi, nice competition, didnt mind juventus despise man u hate fucking team, terrible aspects football",en,20220802T00 01 34 000Z,Twitter iPhone,,0,1,0
1554256048831299584,1206710256925065216,MiaSanMane Lewandowski outperforming Messi Ronaldo board letting contract run lied saying wouldn’t go haaland behind back Kahn Brazzo together aren’t even half man Lewy is,en,20220802T00 01 33 000Z,Twitter iPhone,,0,2,0
1554256009169870851,958974663186624512,vETTELAMR7 youjaynna LaPioche10i Is worst conversation rate Europe u gone lie praise Messi even top 10 ,en,20220802T00 01 23 000Z,Twitter iPhone,,0,0,0
1554255943856140293,1331454331900465152,SupremeMessi FutDope great spurs even tho didn’t complete many dribbles,en,20220802T00 01 08 000Z,Twitter iPhone,,0,1,0
1554255892719214593,1264904463204089856,"Shivae01 TimelineCR7 Yh know Messi alsi gets hated players turns Im saying Ronaldo worse, even wins acknowledge enough thread proof bro",en,20220802T00 00 56 000Z,Twitter Android,,0,0,0
1554255810728976386,1508934130200989699,Messilizer Nobody hates Messi Somebody saying Ronaldo GOaT football doesn't mean hate Messi Is fact spitting Messi fans babies,en,20220802T00 00 36 000Z,Twitter Android,,0,0,0
1554255754735001604,1553132427471642625,goal Sell messi,en,20220802T00 00 23 000Z,Twitter iPhone,,0,10,0
1554255738603724801,824391536192458752,ttxfcb ney ou messi,en,20220802T00 00 19 000Z,Twitter iPhone,,0,0,0
1554255678537179136,1405595825749860358,Messi low key makes kit look better ,en,20220802T00 00 05 000Z,Twitter iPhone,,0,2,0
1554255606579482624,1535074788107964416,India BBNajiaS7 CartierThailand DonBelle ElonMusk FIFA23 gh helicopter jhopeAtLollapalooza JacksonWang KartikAaryan Messi NickiMinaj ONStorm Padres qanda RHOA Serbia Checkout store Indian Independence Day Tee's much //t co/ry597ggmC9,en,20220801T23 59 47 000Z,Twitter Web App,,1,1,0
1554255528557256704,1285423644878032896,"bothranitin1 heyadihere Dortmund manager terzic idk porto manager would care portuguese league, respect calling messi, pessi post say dont like messi, example ",en,20220801T23 59 29 000Z,Twitter iPhone,,0,0,0
1554255524820324352,1269454065408380928,The best football player playing best club world psg ensdomains psg lionelmessi messi ens ,en,20220801T23 59 28 000Z,Twitter Web App,,1,0,0
1554255346025340930,1185307482228449281,"malekn10 RealGOA7 SK10Football Messi sucks bro, PR can’t change people see… get ",en,20220801T23 58 45 000Z,Twitter iPhone,,0,8,0
1554255335019495424,1462390430864130048,Top 5 players since 2010 1 Cristiano Ronaldo 2 Sergio Ramos 3 Manuel Neuer 4 Luis Suarez 5 Lionel Messi I tried objective possible whilst making list opinion it’s spot on,en,20220801T23 58 43 000Z,Twitter iPhone,,0,1,0
1554255187979935744,1386814925100576769,"EuropaLeague finally, critiano's face europa league account Messi would never let happen ",en,20220801T23 58 08 000Z,Twitter Android,,0,0,0
1554255172427255810,1384683525325017089,"gc1k BarcaUniversal AdrianSnchz Memphis better, there's reason discarded Ferran team, would even argue Aubameyang, let's see Ferran Spaniard reason kept pique sent Messi away, reason keeping Sergi contemplating Dest",en,20220801T23 58 04 000Z,Twitter iPhone,,0,9,0
1554255119796948992,48477129,pwefc1 WGoatney RonaldoW7 Whether think Ronaldo Messi gOAT last 20 years still realize dropped multiple levels last two years old ,en,20220801T23 57 51 000Z,Twitter Web App,,0,1,0
1554255074448252930,1445353276338233346,infinitecards00 I believe Messi highest rated player website every season since started last year ,en,20220801T23 57 41 000Z,Twitter iPhone,,0,1,0
1554255053464150017,2472616499,Messi reacts winning another trophy with PSG ,en,20220801T23 57 36 000Z,WordPress com,,0,0,0
1554254918374105099,1315061918,goal KayciiLee Is Messi joke ,en,20220801T23 57 03 000Z,Twitter iPhone,,0,11,0
1554254914460729344,116486046,No ano de 2012 Manchester United marcou 85 gols PSG marcou 86 gols Chelsea marcou 87 gols Borussia Dortmund marcou 88 gols Lionel Messi marcou 91 gols ,en,20220801T23 57 02 000Z,Postcron App,,4,75,2
1554254909910011911,1472222807216041989,EmiiiHeartfilia UzoCerti10 Messi finished CR7 REAL goat,en,20220801T23 57 01 000Z,Twitter iPhone,,0,1,0
1554254898874793985,1386502127229358082,fenomeno9 AndrewGGriesel trying discredit ronaldo give Messi loyal wife ,en,20220801T23 56 59 000Z,Twitter Web App,,0,0,0
1554254748412289024,274869035,timesofball Biggest trophy pendu won Messi Copa del Rey Biggest trophy Messi won Pendu Champions League,en,20220801T23 56 23 000Z,Twitter iPhone,,2,32,0
1554254739772018688,2325076770,idextratime bctttttt ronaldo messi book,en,20220801T23 56 21 000Z,Twitter Web App,,0,0,0
1554254675154972672,1360612304937713667,JamezThunderman TimelineCR7 Brodie find said want see look also showed media hating messi,en,20220801T23 56 05 000Z,Twitter Android,,0,0,0
1554254666183184385,1057608128294985731,LeoHanna3 sportbible Cos I knw Messi matter take enter one now,en,20220801T23 56 03 000Z,Twitter Android,,0,0,0
1554254617730600960,1443868805969727493,Why Messi always smile exactly person he’s taking picture ,en,20220801T23 55 52 000Z,Twitter iPhone,,0,1,0
1554254484150185984,1231898365438373888,EverythingCR7 one called Messi footballing God ,en,20220801T23 55 20 000Z,Twitter Android,,0,1,0
1554254360174923776,1275744246771994626,"So Messi's performance outside Barca robbed BDO, Finalissima vs finished Italy, MOTM vs Nantes amp domestic trophies *with PSG French league* Literally proved tried debunk ",en,20220801T23 54 50 000Z,Twitter Android,,0,9,0
1554254298728505344,1489287516947628041,"SmokeninjaR6 UzoCerti10 can't, likes messi suarez ",en,20220801T23 54 36 000Z,Twitter Android,,0,1,0
1554254224975872000,1525566024443109376,"crisrxno Messi bigger popular Mbappe Neymar combined, news 7",en,20220801T23 54 18 000Z,Twitter Web App,,0,1,0
1554254082843475970,1500601900915466240,"KJC55 CR740063740 TimelineCR7 We’re talking better player mate must Pele since 3 greatest argentine players ever aside Messi Maradona,Di Stefano Passarella said Pele lmao",en,20220801T23 53 44 000Z,Twitter iPhone,,0,0,0
1554253955852406784,591576338,It’s upsetting incompetent coach Mauricio Pochettino ruined Messi’s entire season Somebody needs really investigate got coaching license ,en,20220801T23 53 14 000Z,Twitter iPhone,,2,12,0
1554253772221812736,1021780477580062723,ESPNFC Messi owns espn ,en,20220801T23 52 30 000Z,Twitter iPhone,,0,0,0
1554253702965477376,1167515122207744000,cloudsparker1 messi fans think day everyday bro cares man enjoy goat,en,20220801T23 52 14 000Z,Twitter Android,,0,0,0
1554253522430005253,1188224264,"Don’t even get started bs , didn’t get hat Messi jersey leave bro don’t need flowers trust ",en,20220801T23 51 31 000Z,Twitter iPhone,,0,2,0
1554253324769173511,1379722390364684293,Prateek26434888 JoshuaUbeku I would die messi wc,en,20220801T23 50 43 000Z,Twitter Android,,0,0,0
1554253221627142145,960286267283005440,SK10Football lot use stat 2022 that’s works next oo messi month June got ‍♂️ 21/22 season messi got 12 goals comps Ronaldo got 24 comps stop cap,en,20220801T23 50 19 000Z,Twitter iPhone,,0,3,0
1554253169257074690,1099915012037099521,"Gov Bello sacks DG SDGs, suspends Chairman, Niger's Basic Education Board News Bello niger BBnaija Messi Wizkid Davido",en,20220801T23 50 06 000Z,notice com ng,,0,0,0
1554253144820957184,1099915012037099521,‘1993 upon us' Tinubu gives reason choosing Shettima running mate Politics Shettima Tinubu BBnaija Messi Wizkid Davido,en,20220801T23 50 01 000Z,notice com ng,,0,0,0
1554253116601778177,1099915012037099521,Download Nollywood Movie Driven nollywood movie nollywoodmovie video movie driven downloadpage BBnaija Messi Wizkid Davido,en,20220801T23 49 54 000Z,notice com ng,,0,0,0
1554253103767162883,1099915012037099521,"25yearold suspect caught firearms, ammunition, body bags Ondo Photos Nigerian News ondo BBnaija Messi Wizkid Davido",en,20220801T23 49 51 000Z,notice com ng,,0,1,0
1554253076416139269,1298053904563748865,tphoto2005 It day born Lionel Messi lt 3,en,20220801T23 49 44 000Z,Twitter Web App,,0,1,0
1554253067427651586,1366434914263068674,JakeAlbanese2 ChrisCotillo guy worse messi,en,20220801T23 49 42 000Z,Twitter iPhone,,0,5,0
